Bat Or Bowl,Ground,Opposition,Player,Start Date,team,4S,6S,Bat sum,Bb Bf,Bowl Sum,Econ,Inns,Mdns,Mins,Not Out,Overs,Runs,Runs Per Ball,Sr,Wicketball Prob,Wkts
bat,Chennai,v Afghanistan,DP Conway (NZ),18-10-2023,NEW ZEALAND,3,0,20,18,0,,1,,27,0,,20,1.1111,111.11,0.055555556,
bat,Chennai,v Pakistan,M Jansen (SA),27-10-2023,SOUTH AFRICA,2,1,20,14,0,,2,,18,0,,20,1.4285,142.85,0.071428571,
bat,Eden Gardens,v Netherlands,Mahmudullah (BAN),28-10-2023,BANGLADESH,2,0,20,41,0,,2,,70,0,,20,0.4878,48.78,0.024390244,
bat,Eden Gardens,v Netherlands,Mustafizur Rahman (BAN),28-10-2023,BANGLADESH,2,1,20,35,0,,2,,34,0,,20,0.5714,57.14,0.028571429,
bat,Lucknow,v Netherlands,Ibrahim Zadran (AFG),03-11-2023,AFGHANISTAN,2,0,20,34,0,,2,,44,0,,20,0.5882,58.82,0.029411765,
bat,Ahmedabad,v Australia,AU Rashid (ENG),04-11-2023,ENGLAND,1,1,20,15,0,,2,,23,0,,20,1.3333,133.33,0.066666667,
bat,Ahmedabad,v Pakistan,KL Rahul (IND),14-10-2023,INDIA,2,0,19,29,0,,2,,33,1,,19,0.6551,65.51,0,
bat,Chennai,v New Zealand,Ikram Alikhil (AFG),18-10-2023,AFGHANISTAN,3,0,19,21,0,,2,,42,1,,19,0.9047,90.47,0,
bat,Delhi,v India,Mohammad Nabi (AFG),11-10-2023,AFGHANISTAN,1,0,19,27,0,,1,,52,0,,19,0.7037,70.37,0.037037037,
bat,Lucknow,v South Africa,SPD Smith (AUS),12-10-2023,AUSTRALIA,4,0,19,16,0,,2,,20,0,,19,1.1875,118.75,0.0625,
bat,Delhi,v England,Azmatullah Omarzai (AFG),15-10-2023,AFGHANISTAN,1,1,19,24,0,,1,,25,0,,19,0.7916,79.16,0.041666667,
bat,Dharamsala,v South Africa,SA Engelbrecht (NED),17-10-2023,NETHERLAND,1,1,19,37,0,,1,,41,0,,19,0.5135,51.35,0.027027027,
bat,Pune,v Bangladesh,SS Iyer (IND),19-10-2023,INDIA,2,0,19,25,0,,2,,38,0,,19,0.76,76,0.04,
bat,Wankhede,v South Africa,Nasum Ahmed (BAN),24-10-2023,BANGLADESH,3,0,19,19,0,,2,,27,0,,19,1,100,0.052631579,
bat,Delhi,v Bangladesh,BKG Mendis (SL),06-11-2023,SRI LANKA,1,1,19,30,0,,1,,49,0,,19,0.6333,63.33,0.033333333,
bat,Bengaluru,v New Zealand,DM de Silva (SL),09-11-2023,SRI LANKA,2,1,19,24,0,,1,,36,0,,19,0.7916,79.16,0.041666667,
bat,Bengaluru,v New Zealand,D Madushanka (SL),09-11-2023,SRI LANKA,2,0,19,48,0,,1,,56,0,,19,0.3958,39.58,0.020833333,
bat,Dharamsala,v Bangladesh,Rahmat Shah (AFG),07-10-2023,AFGHANISTAN,1,0,18,25,0,,1,,30,0,,18,0.72,72,0.04,
bat,Dharamsala,v Bangladesh,Hashmatullah Shahidi (AFG),07-10-2023,AFGHANISTAN,2,0,18,38,0,,1,,34,0,,18,0.4736,47.36,0.026315789,
bat,Hyderabad,v New Zealand,BFW de Leede (NED),09-10-2023,NETHERLAND,3,0,18,25,0,,2,,21,0,,18,0.72,72,0.04,
bat,Delhi,v Afghanistan,MA Wood (ENG),15-10-2023,ENGLAND,3,0,18,22,0,,2,,26,0,,18,0.8181,81.81,0.045454545,
bat,Dharamsala,v South Africa,MP O'Dowd (NED),17-10-2023,NETHERLAND,4,0,18,25,0,,1,,33,0,,18,0.72,72,0.04,
bat,Bengaluru,v Australia,Babar Azam (PAK),20-10-2023,PAKISTAN,3,0,18,14,0,,2,,27,0,,18,1.2857,128.57,0.071428571,
bat,Dharamsala,v New Zealand,SPD Smith (AUS),28-10-2023,AUSTRALIA,2,0,18,17,0,,1,,19,0,,18,1.0588,105.88,0.058823529,
bat,Dharamsala,v New Zealand,M Labuschagne (AUS),28-10-2023,AUSTRALIA,2,0,18,26,0,,1,,36,0,,18,0.6923,69.23,0.038461538,
bat,Wankhede,v Afghanistan,DA Warner (AUS),07-11-2023,AUSTRALIA,3,0,18,29,0,,2,,46,0,,18,0.6206,62.06,0.034482759,
bat,Eden Gardens,v Bangladesh,Iftikhar Ahmed (PAK),31-10-2023,PAKISTAN,2,0,17,15,0,,2,,17,1,,17,1.1333,113.33,0,
bat,Bengaluru,v Sri Lanka,GD Phillips (NZ),09-11-2023,NEW ZEALAND,3,0,17,10,0,,2,,15,1,,17,1.7,170,0,
bat,Hyderabad,v Pakistan,CN Ackermann (NED),06-10-2023,NETHERLAND,3,0,17,21,0,,2,,24,0,,17,0.8095,80.95,0.047619048,
bat,Lucknow,v Australia,DA Miller (SA),12-10-2023,SOUTH AFRICA,1,1,17,13,0,,1,,35,0,,17,1.3076,130.76,0.076923077,
bat,Chennai,v New Zealand,Taskin Ahmed (BAN),13-10-2023,BANGLADESH,0,2,17,19,0,,1,,25,0,,17,0.8947,89.47,0.052631579,
bat,Wankhede,v South Africa,HC Brook (ENG),21-10-2023,ENGLAND,2,1,17,25,0,,2,,33,0,,17,0.68,68,0.04,
bat,Dharamsala,v India,WA Young (NZ),22-10-2023,NEW ZEALAND,3,0,17,27,0,,1,,41,0,,17,0.6296,62.96,0.037037037,
bat,Chennai,v Afghanistan,Imam-ul-Haq (PAK),23-10-2023,PAKISTAN,2,0,17,22,0,,1,,44,0,,17,0.7727,77.27,0.045454545,
bat,Dharamsala,v Australia,MJ Santner (NZ),28-10-2023,NEW ZEALAND,1,1,17,12,0,,2,,13,0,,17,1.4166,141.66,0.083333333,
bat,Eden Gardens,v Bangladesh,BFW de Leede (NED),28-10-2023,NETHERLAND,2,0,17,32,0,,1,,49,0,,17,0.5312,53.12,0.03125,
bat,Eden Gardens,v Netherlands,Mahedi Hasan (BAN),28-10-2023,BANGLADESH,1,0,17,38,0,,2,,51,0,,17,0.4473,44.73,0.026315789,
bat,Chennai,v Bangladesh,GD Phillips (NZ),13-10-2023,NEW ZEALAND,1,1,16,11,0,,2,,22,1,,16,1.4545,145.45,0,
bat,Lucknow,v India,DJ Willey (ENG),29-10-2023,ENGLAND,0,2,16,17,0,,2,,29,1,,16,0.9411,94.11,0,
bat,Hyderabad,v Netherlands,Haris Rauf (PAK),06-10-2023,PAKISTAN,2,1,16,14,0,,1,,10,0,,16,1.1428,114.28,0.071428571,
bat,Hyderabad,v New Zealand,MP O'Dowd (NED),09-10-2023,NETHERLAND,2,0,16,31,0,,2,,40,0,,16,0.5161,51.61,0.032258065,
bat,Delhi,v India,Rahmat Shah (AFG),11-10-2023,AFGHANISTAN,3,0,16,22,0,,1,,37,0,,16,0.7272,72.72,0.045454545,
bat,Delhi,v India,Rashid Khan (AFG),11-10-2023,AFGHANISTAN,1,1,16,12,0,,1,,18,0,,16,1.3333,133.33,0.083333333,
bat,Chennai,v New Zealand,Tanzid Hasan (BAN),13-10-2023,BANGLADESH,4,0,16,17,0,,1,,37,0,,16,0.9411,94.11,0.058823529,
bat,Ahmedabad,v Pakistan,Shubman Gill (IND),14-10-2023,INDIA,4,0,16,11,0,,2,,11,0,,16,1.4545,145.45,0.090909091,
bat,Ahmedabad,v Pakistan,V Kohli (IND),14-10-2023,INDIA,3,0,16,18,0,,2,,31,0,,16,0.8888,88.88,0.055555556,
bat,Dharamsala,v Netherlands,T Bavuma (SA),17-10-2023,SOUTH AFRICA,2,1,16,31,0,,2,,35,0,,16,0.5161,51.61,0.032258065,
bat,Pune,v India,Towhid Hridoy (BAN),19-10-2023,BANGLADESH,0,0,16,35,0,,1,,54,0,,16,0.4571,45.71,0.028571429,
bat,Lucknow,v Sri Lanka,MP O'Dowd (NED),21-10-2023,NETHERLAND,1,1,16,27,0,,1,,50,0,,16,0.5925,59.25,0.037037037,
bat,Lucknow,v Sri Lanka,SA Edwards (NED),21-10-2023,NETHERLAND,0,0,16,16,0,,1,,22,0,,16,1,100,0.0625,
bat,Lucknow,v England,JJ Bumrah (IND),29-10-2023,INDIA,1,0,16,25,0,,1,,44,0,,16,0.64,64,0.04,
bat,Lucknow,v India,DJ Malan (ENG),29-10-2023,ENGLAND,2,1,16,17,0,,2,,25,0,,16,0.9411,94.11,0.058823529,
bat,Bengaluru,v New Zealand,AD Mathews (SL),09-11-2023,SRI LANKA,2,0,16,27,0,,1,,33,0,,16,0.5925,59.25,0.037037037,
bat,Ahmedabad,v New Zealand,AU Rashid (ENG),05-10-2023,ENGLAND,0,1,15,13,0,,1,,23,1,,15,1.1538,115.38,0,
bat,Delhi,v Afghanistan,RJW Topley (ENG),15-10-2023,ENGLAND,3,0,15,7,0,,2,,8,1,,15,2.1428,214.28,0,
bat,Pune,v New Zealand,H Klaasen (SA),01-11-2023,SOUTH AFRICA,1,1,15,7,0,,1,,13,1,,15,2.1428,214.28,0,
bat,Delhi,v Sri Lanka,Towhid Hridoy (BAN),06-11-2023,BANGLADESH,0,2,15,7,0,,2,,22,1,,15,2.1428,214.28,0,
bat,Hyderabad,v Netherlands,Imam-ul-Haq (PAK),06-10-2023,PAKISTAN,2,0,15,19,0,,1,,40,0,,15,0.7894,78.94,0.052631579,
bat,Chennai,v India,GJ Maxwell (AUS),08-10-2023,AUSTRALIA,1,0,15,25,0,,1,,44,0,,15,0.6,60,0.04,
bat,Chennai,v India,PJ Cummins (AUS),08-10-2023,AUSTRALIA,1,1,15,24,0,,1,,26,0,,15,0.625,62.5,0.041666667,
bat,Dharamsala,v England,Taskin Ahmed (BAN),10-10-2023,BANGLADESH,0,1,15,25,0,,2,,35,0,,15,0.6,60,0.04,
bat,Wankhede,v South Africa,JC Buttler (ENG),21-10-2023,ENGLAND,2,1,15,7,0,,2,,14,0,,15,2.1428,214.28,0.142857143,
bat,Wankhede,v South Africa,Hasan Mahmud (BAN),24-10-2023,BANGLADESH,2,0,15,25,0,,2,,32,0,,15,0.6,60,0.04,
bat,Bengaluru,v Sri Lanka,MM Ali (ENG),26-10-2023,ENGLAND,1,0,15,15,0,,1,,33,0,,15,1,100,0.066666667,
bat,Eden Gardens,v Bangladesh,CN Ackermann (NED),28-10-2023,NETHERLAND,1,0,15,33,0,,1,,50,0,,15,0.4545,45.45,0.03030303,
bat,Eden Gardens,v Netherlands,Tanzid Hasan (BAN),28-10-2023,BANGLADESH,3,0,15,16,0,,2,,25,0,,15,0.9375,93.75,0.0625,
bat,Lucknow,v India,MM Ali (ENG),29-10-2023,ENGLAND,0,0,15,31,0,,2,,55,0,,15,0.4838,48.38,0.032258065,
bat,Pune,v Afghanistan,FDM Karunaratne (SL),30-10-2023,SRI LANKA,1,0,15,21,0,,1,,25,0,,15,0.7142,71.42,0.047619048,
bat,Ahmedabad,v England,DA Warner (AUS),04-11-2023,AUSTRALIA,1,1,15,16,0,,1,,29,0,,15,0.9375,93.75,0.0625,
bat,Ahmedabad,v Australia,DJ Willey (ENG),04-11-2023,ENGLAND,3,0,15,14,0,,2,,19,0,,15,1.0714,107.14,0.071428571,
bat,Pune,v Netherlands,JM Bairstow (ENG),08-11-2023,ENGLAND,2,0,15,17,0,,1,,29,0,,15,0.8823,88.23,0.058823529,
bat,Ahmedabad,v South Africa,Ibrahim Zadran (AFG),10-11-2023,AFGHANISTAN,3,0,15,30,0,,1,,52,0,,15,0.5,50,0.033333333,
bat,Bengaluru,v Sri Lanka,DJ Willey (ENG),26-10-2023,ENGLAND,1,1,14,17,0,,1,,34,1,,14,0.8235,82.35,0,
bat,Ahmedabad,v New Zealand,DJ Malan (ENG),05-10-2023,ENGLAND,2,0,14,24,0,,1,,36,0,,14,0.5833,58.33,0.041666667,
bat,Ahmedabad,v New Zealand,SM Curran (ENG),05-10-2023,ENGLAND,0,0,14,19,0,,1,,30,0,,14,0.7368,73.68,0.052631579,
bat,Dharamsala,v Afghanistan,Shakib Al Hasan (BAN),07-10-2023,BANGLADESH,2,0,14,19,0,,2,,24,0,,14,0.7368,73.68,0.052631579,
bat,Dharamsala,v Bangladesh,CR Woakes (ENG),10-10-2023,ENGLAND,2,0,14,11,0,,1,,21,0,,14,1.2727,127.27,0.090909091,
bat,Dharamsala,v England,Mahedi Hasan (BAN),10-10-2023,BANGLADESH,1,0,14,32,0,,2,,39,0,,14,0.4375,43.75,0.03125,
bat,Delhi,v England,Hashmatullah Shahidi (AFG),15-10-2023,AFGHANISTAN,0,0,14,36,0,,1,,46,0,,14,0.3888,38.88,0.027777778,
bat,Chennai,v New Zealand,Ibrahim Zadran (AFG),18-10-2023,AFGHANISTAN,2,0,14,15,0,,2,,27,0,,14,0.9333,93.33,0.066666667,
bat,Pune,v India,Nasum Ahmed (BAN),19-10-2023,BANGLADESH,2,0,14,18,0,,1,,21,0,,14,0.7777,77.77,0.055555556,
bat,Bengaluru,v Australia,Mohammad Nawaz (3) (PAK),20-10-2023,PAKISTAN,0,1,14,16,0,,2,,19,0,,14,0.875,87.5,0.0625,
bat,Delhi,v Netherlands,JP Inglis (AUS),25-10-2023,AUSTRALIA,1,1,14,12,0,,1,,12,0,,14,1.1666,116.66,0.083333333,
bat,Delhi,v Australia,AT Nidamanuru (NED),25-10-2023,NETHERLAND,2,0,14,18,0,,2,,19,0,,14,0.7777,77.77,0.055555556,
bat,Lucknow,v India,JM Bairstow (ENG),29-10-2023,ENGLAND,2,0,14,23,0,,2,,53,0,,14,0.6086,60.86,0.043478261,
bat,Pune,v Afghanistan,DM de Silva (SL),30-10-2023,SRI LANKA,1,0,14,26,0,,1,,24,0,,14,0.5384,53.84,0.038461538,
bat,Wankhede,v India,CAK Rajitha (SL),02-11-2023,SRI LANKA,2,0,14,17,0,,2,,20,0,,14,0.8235,82.35,0.058823529,
bat,Eden Gardens,v India,M Jansen (SA),05-11-2023,SOUTH AFRICA,1,0,14,30,0,,2,,45,0,,14,0.4666,46.66,0.033333333,
bat,Wankhede,v Afghanistan,M Labuschagne (AUS),07-11-2023,AUSTRALIA,2,0,14,28,0,,2,,53,0,,14,0.5,50,0.035714286,
bat,Bengaluru,v Sri Lanka,KS Williamson (NZ),09-11-2023,NEW ZEALAND,2,0,14,15,0,,2,,26,0,,14,0.9333,93.33,0.066666667,
bat,Ahmedabad,v South Africa,Rashid Khan (AFG),10-11-2023,AFGHANISTAN,0,0,14,30,0,,1,,42,0,,14,0.4666,46.66,0.033333333,
bat,Ahmedabad,v New Zealand,MA Wood (ENG),05-10-2023,ENGLAND,0,0,13,14,0,,1,,19,1,,13,0.9285,92.85,0,
bat,Hyderabad,v Netherlands,Shaheen Shah Afridi (PAK),06-10-2023,PAKISTAN,2,0,13,12,0,,1,,23,1,,13,1.0833,108.33,0,
bat,Dharamsala,v Afghanistan,Litton Das (BAN),07-10-2023,BANGLADESH,2,0,13,18,0,,2,,29,0,,13,0.7222,72.22,0.055555556,
bat,Lucknow,v South Africa,DA Warner (AUS),12-10-2023,AUSTRALIA,2,0,13,27,0,,2,,33,0,,13,0.4814,48.14,0.037037037,
bat,Chennai,v New Zealand,Towhid Hridoy (BAN),13-10-2023,BANGLADESH,0,0,13,25,0,,1,,30,0,,13,0.52,52,0.04,
bat,Bengaluru,v Pakistan,JP Inglis (AUS),20-10-2023,AUSTRALIA,3,0,13,9,0,,1,,10,0,,13,1.4444,144.44,0.111111111,
bat,Lucknow,v India,AU Rashid (ENG),29-10-2023,ENGLAND,2,0,13,20,0,,2,,19,0,,13,0.65,65,0.05,
bat,Ahmedabad,v Australia,JE Root (ENG),04-11-2023,ENGLAND,2,0,13,17,0,,2,,23,0,,13,0.7647,76.47,0.058823529,
bat,Eden Gardens,v India,HE van der Dussen (SA),05-11-2023,SOUTH AFRICA,1,0,13,32,0,,2,,55,0,,13,0.4062,40.62,0.03125,
bat,Delhi,v Sri Lanka,M Jansen (SA),07-10-2023,SOUTH AFRICA,0,1,12,7,0,,1,,15,1,,12,1.7142,171.42,0,
bat,Delhi,v Netherlands,PJ Cummins (AUS),25-10-2023,AUSTRALIA,2,0,12,9,0,,1,,39,1,,12,1.3333,133.33,0,
bat,Delhi,v Australia,SA Edwards (NED),25-10-2023,NETHERLAND,0,0,12,22,0,,2,,53,1,,12,0.5454,54.54,0,
bat,Wankhede,v India,M Theekshana (SL),02-11-2023,SRI LANKA,2,0,12,23,0,,2,,37,1,,12,0.5217,52.17,0,
bat,Wankhede,v Afghanistan,PJ Cummins (AUS),07-11-2023,AUSTRALIA,1,0,12,68,0,,2,,122,1,,12,0.1764,17.64,0,
bat,Hyderabad,v Netherlands,Fakhar Zaman (PAK),06-10-2023,PAKISTAN,3,0,12,15,0,,1,,14,0,,12,0.8,80,0.066666667,
bat,Hyderabad,v New Zealand,Vikramjit Singh (NED),09-10-2023,NETHERLAND,1,0,12,20,0,,2,,22,0,,12,0.6,60,0.05,
bat,Dharamsala,v England,Shoriful Islam (BAN),10-10-2023,BANGLADESH,2,0,12,14,0,,2,,17,0,,12,0.8571,85.71,0.071428571,
bat,Hyderabad,v Pakistan,MD Shanaka (SL),10-10-2023,SRI LANKA,0,0,12,18,0,,1,,23,0,,12,0.6666,66.66,0.055555556,
bat,Hyderabad,v Sri Lanka,Imam-ul-Haq (PAK),10-10-2023,PAKISTAN,1,0,12,12,0,,2,,15,0,,12,1,100,0.083333333,
bat,Ahmedabad,v India,Hasan Ali (PAK),14-10-2023,PAKISTAN,2,0,12,19,0,,1,,21,0,,12,0.6315,63.15,0.052631579,
bat,Dharamsala,v South Africa,CN Ackermann (NED),17-10-2023,NETHERLAND,1,0,12,25,0,,1,,40,0,,12,0.48,48,0.04,
bat,Wankhede,v South Africa,DJ Willey (ENG),21-10-2023,ENGLAND,1,1,12,12,0,,2,,24,0,,12,1,100,0.083333333,
bat,Wankhede,v Bangladesh,RR Hendricks (SA),24-10-2023,SOUTH AFRICA,1,0,12,19,0,,1,,24,0,,12,0.6315,63.15,0.052631579,
bat,Wankhede,v South Africa,Tanzid Hasan (BAN),24-10-2023,BANGLADESH,1,0,12,17,0,,2,,30,0,,12,0.7058,70.58,0.058823529,
bat,Chennai,v South Africa,Imam-ul-Haq (PAK),27-10-2023,PAKISTAN,2,0,12,18,0,,1,,35,0,,12,0.6666,66.66,0.055555556,
bat,Chennai,v Pakistan,H Klaasen (SA),27-10-2023,SOUTH AFRICA,0,1,12,10,0,,2,,12,0,,12,1.2,120,0.1,
bat,Dharamsala,v Australia,GD Phillips (NZ),28-10-2023,NEW ZEALAND,1,0,12,16,0,,2,,21,0,,12,0.75,75,0.0625,
bat,Wankhede,v Sri Lanka,SA Yadav (IND),02-11-2023,INDIA,2,0,12,9,0,,1,,13,0,,12,1.3333,133.33,0.111111111,
bat,Wankhede,v India,AD Mathews (SL),02-11-2023,SRI LANKA,1,0,12,25,0,,2,,55,0,,12,0.48,48,0.04,
bat,Wankhede,v Australia,Mohammad Nabi (AFG),07-11-2023,AFGHANISTAN,0,1,12,10,0,,1,,15,0,,12,1.2,120,0.1,
bat,Ahmedabad,v South Africa,Ikram Alikhil (AFG),10-11-2023,AFGHANISTAN,1,1,12,14,0,,1,,16,0,,12,0.8571,85.71,0.071428571,
bat,Chennai,v Australia,HH Pandya (IND),08-10-2023,INDIA,0,1,11,8,0,,2,,17,1,,11,1.375,137.5,0,
bat,Lucknow,v South Africa,A Zampa (AUS),12-10-2023,AUSTRALIA,1,0,11,16,0,,2,,25,1,,11,0.6875,68.75,0,
bat,Ahmedabad,v New Zealand,MM Ali (ENG),05-10-2023,ENGLAND,1,0,11,17,0,,1,,20,0,,11,0.647,64.7,0.058823529,
bat,Ahmedabad,v New Zealand,CR Woakes (ENG),05-10-2023,ENGLAND,1,0,11,12,0,,1,,15,0,,11,0.9166,91.66,0.083333333,
bat,Delhi,v South Africa,DM de Silva (SL),07-10-2023,SRI LANKA,1,0,11,14,0,,2,,28,0,,11,0.7857,78.57,0.071428571,
bat,Hyderabad,v New Zealand,A Dutt (NED),09-10-2023,NETHERLAND,0,1,11,20,0,,2,,19,0,,11,0.55,55,0.05,
bat,Dharamsala,v Bangladesh,SM Curran (ENG),10-10-2023,ENGLAND,1,0,11,15,0,,1,,20,0,,11,0.7333,73.33,0.066666667,
bat,Dharamsala,v Bangladesh,AU Rashid (ENG),10-10-2023,ENGLAND,1,0,11,7,0,,1,,8,0,,11,1.5714,157.14,0.142857143,
bat,Delhi,v Afghanistan,JE Root (ENG),15-10-2023,ENGLAND,2,0,11,17,0,,2,,23,0,,11,0.647,64.7,0.058823529,
bat,Lucknow,v Sri Lanka,DA Warner (AUS),16-10-2023,AUSTRALIA,0,1,11,6,0,,2,,16,0,,11,1.8333,183.33,0.166666667,
bat,Chennai,v New Zealand,Rahmanullah Gurbaz (AFG),18-10-2023,AFGHANISTAN,0,1,11,21,0,,2,,24,0,,11,0.5238,52.38,0.047619048,
bat,Lucknow,v Netherlands,BKG Mendis (SL),21-10-2023,SRI LANKA,2,0,11,17,0,,2,,22,0,,11,0.647,64.7,0.058823529,
bat,Wankhede,v South Africa,Mehidy Hasan Miraz (BAN),24-10-2023,BANGLADESH,1,0,11,19,0,,2,,26,0,,11,0.5789,57.89,0.052631579,
bat,Wankhede,v South Africa,Mustafizur Rahman (BAN),24-10-2023,BANGLADESH,2,0,11,21,0,,2,,51,0,,11,0.5238,52.38,0.047619048,
bat,Delhi,v Australia,SA Engelbrecht (NED),25-10-2023,NETHERLAND,1,0,11,21,0,,2,,36,0,,11,0.5238,52.38,0.047619048,
bat,Bengaluru,v England,BKG Mendis (SL),26-10-2023,SRI LANKA,2,0,11,12,0,,2,,15,0,,11,0.9166,91.66,0.083333333,
bat,Eden Gardens,v Netherlands,Taskin Ahmed (BAN),28-10-2023,BANGLADESH,1,0,11,35,0,,2,,49,0,,11,0.3142,31.42,0.028571429,
bat,Lucknow,v Afghanistan,RE van der Merwe (NED),03-11-2023,NETHERLAND,0,0,11,33,0,,1,,36,0,,11,0.3333,33.33,0.03030303,
bat,Ahmedabad,v England,TM Head (AUS),04-11-2023,AUSTRALIA,1,0,11,10,0,,1,,8,0,,11,1.1,110,0.1,
bat,Eden Gardens,v India,T Bavuma (SA),05-11-2023,SOUTH AFRICA,1,0,11,19,0,,2,,39,0,,11,0.5789,57.89,0.052631579,
bat,Eden Gardens,v India,DA Miller (SA),05-11-2023,SOUTH AFRICA,2,0,11,11,0,,2,,17,0,,11,1,100,0.090909091,
bat,Pune,v Netherlands,HC Brook (ENG),08-11-2023,ENGLAND,2,0,11,16,0,,1,,19,0,,11,0.6875,68.75,0.0625,
bat,Hyderabad,v Netherlands,MJ Henry (NZ),09-10-2023,NEW ZEALAND,0,1,10,4,0,,1,,6,1,,10,2.5,250,0,
bat,Delhi,v India,Mujeeb Ur Rahman (AFG),11-10-2023,AFGHANISTAN,2,0,10,12,0,,1,,22,1,,10,0.8333,83.33,0,
bat,Dharamsala,v Australia,TA Boult (NZ),28-10-2023,NEW ZEALAND,0,1,10,8,0,,2,,21,1,,10,1.25,125,0,
bat,Lucknow,v Afghanistan,A Dutt (NED),03-11-2023,NETHERLAND,0,0,10,22,0,,1,,42,1,,10,0.4545,45.45,0,
bat,Hyderabad,v Pakistan,Saqib Zulfiqar (NED),06-10-2023,NETHERLAND,1,0,10,18,0,,2,,24,0,,10,0.5555,55.55,0.055555556,
bat,Hyderabad,v Pakistan,DN Wellalage (SL),10-10-2023,SRI LANKA,1,0,10,8,0,,1,,18,0,,10,1.25,125,0.125,
bat,Hyderabad,v Sri Lanka,Babar Azam (PAK),10-10-2023,PAKISTAN,1,0,10,15,0,,2,,17,0,,10,0.6666,66.66,0.066666667,
bat,Delhi,v Afghanistan,LS Livingstone (ENG),15-10-2023,ENGLAND,1,0,10,14,0,,2,,15,0,,10,0.7142,71.42,0.071428571,
bat,Delhi,v Afghanistan,SM Curran (ENG),15-10-2023,ENGLAND,0,0,10,23,0,,2,,22,0,,10,0.4347,43.47,0.043478261,
bat,Dharamsala,v South Africa,LV van Beek (NED),17-10-2023,NETHERLAND,1,0,10,27,0,,1,,22,0,,10,0.3703,37.03,0.037037037,
bat,Bengaluru,v Australia,Shaheen Shah Afridi (PAK),20-10-2023,PAKISTAN,2,0,10,8,0,,2,,17,0,,10,1.25,125,0.125,
bat,Wankhede,v South Africa,JM Bairstow (ENG),21-10-2023,ENGLAND,1,1,10,12,0,,2,,13,0,,10,0.8333,83.33,0.083333333,
bat,Wankhede,v South Africa,AU Rashid (ENG),21-10-2023,ENGLAND,1,0,10,14,0,,2,,14,0,,10,0.7142,71.42,0.071428571,
bat,Delhi,v Australia,CN Ackermann (NED),25-10-2023,NETHERLAND,2,0,10,11,0,,2,,21,0,,10,0.909,90.9,0.090909091,
bat,Chennai,v Pakistan,G Coetzee (SA),27-10-2023,SOUTH AFRICA,0,0,10,13,0,,2,,23,0,,10,0.7692,76.92,0.076923077,
bat,Lucknow,v India,JC Buttler (ENG),29-10-2023,ENGLAND,1,0,10,23,0,,2,,33,0,,10,0.4347,43.47,0.043478261,
bat,Lucknow,v India,CR Woakes (ENG),29-10-2023,ENGLAND,1,0,10,20,0,,2,,21,0,,10,0.5,50,0.05,
bat,Lucknow,v Netherlands,Rahmanullah Gurbaz (AFG),03-11-2023,AFGHANISTAN,2,0,10,11,0,,2,,24,0,,10,0.909,90.9,0.090909091,
bat,Ahmedabad,v England,PJ Cummins (AUS),04-11-2023,AUSTRALIA,1,0,10,13,0,,1,,17,0,,10,0.7692,76.92,0.076923077,
bat,Ahmedabad,v England,MA Starc (AUS),04-11-2023,AUSTRALIA,0,0,10,13,0,,1,,30,0,,10,0.7692,76.92,0.076923077,
bat,Delhi,v Sri Lanka,Mushfiqur Rahim (BAN),06-11-2023,BANGLADESH,1,0,10,13,0,,2,,21,0,,10,0.7692,76.92,0.076923077,
bat,Pune,v England,BFW de Leede (NED),08-11-2023,NETHERLAND,2,0,10,12,0,,2,,11,0,,10,0.8333,83.33,0.083333333,
bat,Ahmedabad,v Afghanistan,H Klaasen (SA),10-11-2023,SOUTH AFRICA,1,0,10,13,0,,2,,15,0,,10,0.7692,76.92,0.076923077,
bat,Delhi,v India,Naveen-ul-Haq (AFG),11-10-2023,AFGHANISTAN,1,0,9,8,0,,1,,8,1,,9,1.125,112.5,0,
bat,Lucknow,v Sri Lanka,A Dutt (NED),21-10-2023,NETHERLAND,1,0,9,6,0,,1,,14,1,,9,1.5,150,0,
bat,Lucknow,v England,Kuldeep Yadav (IND),29-10-2023,INDIA,1,0,9,13,0,,1,,18,1,,9,0.6923,69.23,0,
bat,Hyderabad,v Netherlands,Iftikhar Ahmed (PAK),06-10-2023,PAKISTAN,1,0,9,11,0,,1,,22,0,,9,0.8181,81.81,0.090909091,
bat,Dharamsala,v Bangladesh,Rashid Khan (AFG),07-10-2023,AFGHANISTAN,1,0,9,16,0,,1,,16,0,,9,0.5625,56.25,0.0625,
bat,Chennai,v Bangladesh,R Ravindra (NZ),13-10-2023,NEW ZEALAND,2,0,9,13,0,,2,,12,0,,9,0.6923,69.23,0.076923077,
bat,Delhi,v England,Mohammad Nabi (AFG),15-10-2023,AFGHANISTAN,1,0,9,15,0,,1,,14,0,,9,0.6,60,0.066666667,
bat,Delhi,v Afghanistan,JC Buttler (ENG),15-10-2023,ENGLAND,1,0,9,18,0,,2,,21,0,,9,0.5,50,0.055555556,
bat,Delhi,v Afghanistan,CR Woakes (ENG),15-10-2023,ENGLAND,1,0,9,26,0,,2,,21,0,,9,0.3461,34.61,0.038461538,
bat,Lucknow,v Australia,BKG Mendis (SL),16-10-2023,SRI LANKA,0,0,9,13,0,,1,,27,0,,9,0.6923,69.23,0.076923077,
